[[4, 1], [4.0, 1.125]]
[[3.33030399336109, 4.741789181894751], [3.33030399336109, 4.866789181894751]]
[[3.33030399336109, 4.866789181894751], [3.2824685643154536, 4.982274123458661]]
[[3.2824685643154536, 4.982274123458661], [3.234633135269817, 5.097759065022572]]
[[3.33030399336109, 4.866789181894751], [3.3781394224067265, 4.982274123458661]]
[[3.33030399336109, 4.616789181894751], [3.2824685643154536, 4.732274123458661]]
[[3.2824685643154536, 4.732274123458661], [3.2824685643154536, 4.857274123458661]]
[[3.2824685643154536, 4.732274123458661], [3.234633135269817, 4.847759065022572]]
[[3.2824685643154536, 4.732274123458661], [3.234633135269817, 4.847759065022572]]
[[3.234633135269817, 4.847759065022572], [3.146244787621499, 4.93614741267089]]
[[3.146244787621499, 4.93614741267089], [3.0578564399731807, 5.024535760319209]]
[[3.234633135269817, 4.847759065022572], [3.234633135269817, 4.972759065022572]]
[[3.33030399336109, 4.616789181894751], [3.2824685643154536, 4.732274123458661]]
[[3.2824685643154536, 4.732274123458661], [3.234633135269817, 4.847759065022572]]
[[3.234633135269817, 4.847759065022572], [3.146244787621499, 4.93614741267089]]
[[3.146244787621499, 4.93614741267089], [3.0578564399731807, 5.024535760319209]]
[[3.0578564399731807, 5.024535760319209], [2.9694680923248624, 5.112924107967527]]
[[2.9694680923248624, 5.112924107967527], [2.921632663279226, 5.228409049531438]]
[[2.9694680923248624, 5.112924107967527], [2.881079744676544, 5.201312455615845]]
[[2.9694680923248624, 5.112924107967527], [2.881079744676544, 5.201312455615845]]
[[2.881079744676544, 5.201312455615845], [2.7655948031126334, 5.249147884661482]]
[[2.7655948031126334, 5.249147884661482], [2.6501098615487226, 5.296983313707118]]
[[2.881079744676544, 5.201312455615845], [2.8332443156309077, 5.316797397179756]]
[[3.234633135269817, 4.847759065022572], [3.234633135269817, 4.972759065022572]]
[[3.234633135269817, 4.972759065022572], [3.2824685643154536, 5.088244006586483]]
[[3.234633135269817, 4.972759065022572], [3.234633135269817, 5.097759065022572]]
[[3.234633135269817, 4.972759065022572], [3.234633135269817, 5.097759065022572]]
[[3.234633135269817, 5.097759065022572], [3.186797706224181, 5.213244006586483]]
[[3.186797706224181, 5.213244006586483], [3.1389622771785444, 5.328728948150394]]
[[3.234633135269817, 5.097759065022572], [3.2824685643154536, 5.213244006586483]]
[[3.425974851452363, 4.385819298766929], [3.3781394224067265, 4.50130424033084]]
[[3.3781394224067265, 4.50130424033084], [3.33030399336109, 4.616789181894751]]
[[3.33030399336109, 4.616789181894751], [3.2824685643154536, 4.732274123458661]]
[[3.2824685643154536, 4.732274123458661], [3.234633135269817, 4.847759065022572]]
[[3.234633135269817, 4.847759065022572], [3.146244787621499, 4.93614741267089]]
[[3.146244787621499, 4.93614741267089], [3.0578564399731807, 5.024535760319209]]
[[3.0578564399731807, 5.024535760319209], [2.9694680923248624, 5.112924107967527]]
[[2.9694680923248624, 5.112924107967527], [2.881079744676544, 5.201312455615845]]
[[2.881079744676544, 5.201312455615845], [2.792691397028226, 5.2897008032641635]]
[[2.792691397028226, 5.2897008032641635], [2.7043030493799076, 5.378089150912482]]
[[2.7043030493799076, 5.378089150912482], [2.656467620334271, 5.4935740924763925]]
[[2.656467620334271, 5.4935740924763925], [2.656467620334271, 5.6185740924763925]]
[[2.656467620334271, 5.4935740924763925], [2.6086321912886348, 5.609059034040303]]
[[2.656467620334271, 5.4935740924763925], [2.6086321912886348, 5.609059034040303]]
[[2.6086321912886348, 5.609059034040303], [2.5202438436403165, 5.6974473816886215]]
[[2.5202438436403165, 5.6974473816886215], [2.4318554959919982, 5.78583572933694]]
[[2.6086321912886348, 5.609059034040303], [2.6086321912886348, 5.734059034040303]]
[[2.7043030493799076, 5.378089150912482], [2.6159147017315894, 5.4664774985608]]
[[2.6159147017315894, 5.4664774985608], [2.568079272685953, 5.581962440124711]]
[[2.6159147017315894, 5.4664774985608], [2.527526354083271, 5.554865846209118]]
[[2.6159147017315894, 5.4664774985608], [2.527526354083271, 5.554865846209118]]
[[2.527526354083271, 5.554865846209118], [2.4120414125193603, 5.602701275254755]]
[[2.4120414125193603, 5.602701275254755], [2.2965564709554496, 5.650536704300391]]
[[2.527526354083271, 5.554865846209118], [2.4796909250376347, 5.670350787773029]]
[[2.7043030493799076, 5.378089150912482], [2.6159147017315894, 5.4664774985608]]
[[2.6159147017315894, 5.4664774985608], [2.527526354083271, 5.554865846209118]]
[[2.527526354083271, 5.554865846209118], [2.4120414125193603, 5.602701275254755]]
[[2.4120414125193603, 5.602701275254755], [2.2965564709554496, 5.650536704300391]]
[[2.2965564709554496, 5.650536704300391], [2.181071529391539, 5.6983721333460275]]
[[2.181071529391539, 5.6983721333460275], [2.0926831817432205, 5.786760480994346]]
[[2.181071529391539, 5.6983721333460275], [2.065586587827628, 5.746207562391664]]
[[2.181071529391539, 5.6983721333460275], [2.065586587827628, 5.746207562391664]]
[[2.065586587827628, 5.746207562391664], [1.940586587827628, 5.746207562391664]]
[[1.940586587827628, 5.746207562391664], [1.815586587827628, 5.746207562391664]]
[[2.065586587827628, 5.746207562391664], [1.9771982401793096, 5.834595910039982]]
[[2.527526354083271, 5.554865846209118], [2.4796909250376347, 5.670350787773029]]
[[2.4796909250376347, 5.670350787773029], [2.4796909250376347, 5.795350787773029]]
[[2.4796909250376347, 5.670350787773029], [2.4318554959919982, 5.78583572933694]]
[[2.4796909250376347, 5.670350787773029], [2.4318554959919982, 5.78583572933694]]
[[2.4318554959919982, 5.78583572933694], [2.34346714834368, 5.874224076985258]]
[[2.34346714834368, 5.874224076985258], [2.2550788006953617, 5.962612424633576]]
[[2.4318554959919982, 5.78583572933694], [2.4318554959919982, 5.91083572933694]]
[[3.234633135269817, 4.847759065022572], [3.234633135269817, 4.972759065022572]]
[[3.234633135269817, 4.972759065022572], [3.234633135269817, 5.097759065022572]]
[[3.234633135269817, 5.097759065022572], [3.2824685643154536, 5.213244006586483]]
[[3.2824685643154536, 5.213244006586483], [3.370856911963772, 5.301632354234801]]
[[3.2824685643154536, 5.213244006586483], [3.33030399336109, 5.328728948150394]]
[[3.2824685643154536, 5.213244006586483], [3.33030399336109, 5.328728948150394]]
[[3.33030399336109, 5.328728948150394], [3.33030399336109, 5.453728948150394]]
[[3.33030399336109, 5.453728948150394], [3.33030399336109, 5.578728948150394]]
[[3.33030399336109, 5.328728948150394], [3.4186923410094083, 5.417117295798712]]
[[3.234633135269817, 5.097759065022572], [3.234633135269817, 5.222759065022572]]
[[3.234633135269817, 5.222759065022572], [3.2824685643154536, 5.338244006586483]]
[[3.234633135269817, 5.222759065022572], [3.234633135269817, 5.347759065022572]]
[[3.234633135269817, 5.222759065022572], [3.234633135269817, 5.347759065022572]]
[[3.234633135269817, 5.347759065022572], [3.186797706224181, 5.463244006586483]]
[[3.186797706224181, 5.463244006586483], [3.1389622771785444, 5.578728948150394]]
[[3.234633135269817, 5.347759065022572], [3.2824685643154536, 5.463244006586483]]
[[3.234633135269817, 5.097759065022572], [3.234633135269817, 5.222759065022572]]
[[3.234633135269817, 5.222759065022572], [3.234633135269817, 5.347759065022572]]
[[3.234633135269817, 5.347759065022572], [3.186797706224181, 5.463244006586483]]
[[3.186797706224181, 5.463244006586483], [3.1389622771785444, 5.578728948150394]]
[[3.1389622771785444, 5.578728948150394], [3.091126848132908, 5.694213889714304]]
[[3.091126848132908, 5.694213889714304], [3.091126848132908, 5.819213889714304]]
[[3.091126848132908, 5.694213889714304], [3.0432914190872715, 5.809698831278215]]
[[3.091126848132908, 5.694213889714304], [3.0432914190872715, 5.809698831278215]]
[[3.0432914190872715, 5.809698831278215], [2.9549030714389533, 5.8980871789265334]]
[[2.9549030714389533, 5.8980871789265334], [2.866514723790635, 5.986475526574852]]
[[3.0432914190872715, 5.809698831278215], [3.0432914190872715, 5.934698831278215]]
[[3.234633135269817, 5.347759065022572], [3.2824685643154536, 5.463244006586483]]
[[3.2824685643154536, 5.463244006586483], [3.370856911963772, 5.551632354234801]]
[[3.2824685643154536, 5.463244006586483], [3.33030399336109, 5.578728948150394]]
[[3.2824685643154536, 5.463244006586483], [3.33030399336109, 5.578728948150394]]
[[3.33030399336109, 5.578728948150394], [3.33030399336109, 5.703728948150394]]
[[3.33030399336109, 5.703728948150394], [3.33030399336109, 5.828728948150394]]
[[3.33030399336109, 5.578728948150394], [3.4186923410094083, 5.667117295798712]]
[[4.0, 3.0], [4.047835429045636, 3.1154849415639108]]
[[4.047835429045636, 3.1154849415639108], [4.095670858091273, 3.2309698831278215]]
[[4.095670858091273, 3.2309698831278215], [4.143506287136909, 3.3464548246917323]]
[[4.143506287136909, 3.3464548246917323], [4.191341716182546, 3.461939766255643]]
[[4.191341716182546, 3.461939766255643], [4.279730063830864, 3.5503281139039613]]
[[4.279730063830864, 3.5503281139039613], [4.368118411479182, 3.6387164615522796]]
[[4.368118411479182, 3.6387164615522796], [4.483603353043093, 3.686551890597916]]
[[4.483603353043093, 3.686551890597916], [4.608603353043093, 3.686551890597916]]
[[4.483603353043093, 3.686551890597916], [4.599088294607004, 3.7343873196435524]]
[[4.483603353043093, 3.686551890597916], [4.599088294607004, 3.7343873196435524]]
[[4.599088294607004, 3.7343873196435524], [4.687476642255322, 3.8227756672918707]]
[[4.687476642255322, 3.8227756672918707], [4.77586498990364, 3.911164014940189]]
[[4.599088294607004, 3.7343873196435524], [4.724088294607004, 3.7343873196435524]]
[[4.368118411479182, 3.6387164615522796], [4.4565067591275005, 3.727104809200598]]
[[4.4565067591275005, 3.727104809200598], [4.571991700691411, 3.7749402382462343]]
[[4.4565067591275005, 3.727104809200598], [4.544895106775819, 3.815493156848916]]
[[4.4565067591275005, 3.727104809200598], [4.544895106775819, 3.815493156848916]]
[[4.544895106775819, 3.815493156848916], [4.592730535821455, 3.930978098412827]]
[[4.592730535821455, 3.930978098412827], [4.640565964867092, 4.046463039976738]]
[[4.544895106775819, 3.815493156848916], [4.6603800483397295, 3.8633285858945525]]
[[4.368118411479182, 3.6387164615522796], [4.4565067591275005, 3.727104809200598]]
[[4.4565067591275005, 3.727104809200598], [4.544895106775819, 3.815493156848916]]
[[4.544895106775819, 3.815493156848916], [4.592730535821455, 3.930978098412827]]
[[4.592730535821455, 3.930978098412827], [4.640565964867092, 4.046463039976738]]
[[4.640565964867092, 4.046463039976738], [4.688401393912728, 4.161947981540648]]
[[4.688401393912728, 4.161947981540648], [4.776789741561046, 4.250336329188967]]
[[4.688401393912728, 4.161947981540648], [4.7362368229583645, 4.277432923104559]]
[[4.688401393912728, 4.161947981540648], [4.7362368229583645, 4.277432923104559]]
[[4.7362368229583645, 4.277432923104559], [4.7362368229583645, 4.402432923104559]]
[[4.7362368229583645, 4.402432923104559], [4.7362368229583645, 4.527432923104559]]
[[4.7362368229583645, 4.277432923104559], [4.824625170606683, 4.365821270752877]]
[[4.544895106775819, 3.815493156848916], [4.6603800483397295, 3.8633285858945525]]
[[4.6603800483397295, 3.8633285858945525], [4.7853800483397295, 3.8633285858945525]]
[[4.6603800483397295, 3.8633285858945525], [4.77586498990364, 3.911164014940189]]
[[4.6603800483397295, 3.8633285858945525], [4.77586498990364, 3.911164014940189]]
[[4.77586498990364, 3.911164014940189], [4.8642533375519585, 3.999552362588507]]
[[4.8642533375519585, 3.999552362588507], [4.952641685200277, 4.0879407102368255]]
[[4.77586498990364, 3.911164014940189], [4.90086498990364, 3.911164014940189]]
[[4.191341716182546, 3.461939766255643], [4.239177145228182, 3.577424707819554]]
[[4.239177145228182, 3.577424707819554], [4.2870125742738185, 3.6929096493834646]]
[[4.2870125742738185, 3.6929096493834646], [4.375400921922137, 3.781297997031783]]
[[4.375400921922137, 3.781297997031783], [4.490885863486048, 3.8291334260774192]]
[[4.375400921922137, 3.781297997031783], [4.463789269570455, 3.869686344680101]]
[[4.375400921922137, 3.781297997031783], [4.463789269570455, 3.869686344680101]]
[[4.463789269570455, 3.869686344680101], [4.5116246986160915, 3.985171286244012]]
[[4.5116246986160915, 3.985171286244012], [4.559460127661728, 4.100656227807923]]
[[4.463789269570455, 3.869686344680101], [4.579274211134366, 3.9175217737257375]]
[[4.2870125742738185, 3.6929096493834646], [4.334848003319455, 3.8083945909473753]]
[[4.334848003319455, 3.8083945909473753], [4.423236350967773, 3.8967829385956936]]
[[4.334848003319455, 3.8083945909473753], [4.382683432365091, 3.923879532511286]]
[[4.334848003319455, 3.8083945909473753], [4.382683432365091, 3.923879532511286]]
[[4.382683432365091, 3.923879532511286], [4.382683432365091, 4.048879532511286]]
[[4.382683432365091, 4.048879532511286], [4.382683432365091, 4.173879532511286]]
[[4.382683432365091, 3.923879532511286], [4.47107178001341, 4.012267880159604]]
[[4.2870125742738185, 3.6929096493834646], [4.334848003319455, 3.8083945909473753]]
[[4.334848003319455, 3.8083945909473753], [4.382683432365091, 3.923879532511286]]
[[4.382683432365091, 3.923879532511286], [4.382683432365091, 4.048879532511286]]
[[4.382683432365091, 4.048879532511286], [4.382683432365091, 4.173879532511286]]
[[4.382683432365091, 4.173879532511286], [4.382683432365091, 4.298879532511286]]
[[4.382683432365091, 4.298879532511286], [4.430518861410728, 4.414364474075197]]
[[4.382683432365091, 4.298879532511286], [4.382683432365091, 4.423879532511286]]
[[4.382683432365091, 4.298879532511286], [4.382683432365091, 4.423879532511286]]
[[4.382683432365091, 4.423879532511286], [4.334848003319455, 4.539364474075197]]
[[4.334848003319455, 4.539364474075197], [4.2870125742738185, 4.654849415639108]]
[[4.382683432365091, 4.423879532511286], [4.430518861410728, 4.539364474075197]]
[[4.382683432365091, 3.923879532511286], [4.47107178001341, 4.012267880159604]]
[[4.47107178001341, 4.012267880159604], [4.58655672157732, 4.060103309205241]]
[[4.47107178001341, 4.012267880159604], [4.559460127661728, 4.100656227807923]]
[[4.47107178001341, 4.012267880159604], [4.559460127661728, 4.100656227807923]]
[[4.559460127661728, 4.100656227807923], [4.607295556707364, 4.216141169371833]]
[[4.607295556707364, 4.216141169371833], [4.655130985753001, 4.331626110935744]]
[[4.559460127661728, 4.100656227807923], [4.674945069225639, 4.148491656853559]]
[[4.191341716182546, 3.461939766255643], [4.239177145228182, 3.577424707819554]]
[[4.239177145228182, 3.577424707819554], [4.2870125742738185, 3.6929096493834646]]
[[4.2870125742738185, 3.6929096493834646], [4.334848003319455, 3.8083945909473753]]
[[4.334848003319455, 3.8083945909473753], [4.382683432365091, 3.923879532511286]]
[[4.382683432365091, 3.923879532511286], [4.382683432365091, 4.048879532511286]]
[[4.382683432365091, 4.048879532511286], [4.382683432365091, 4.173879532511286]]
[[4.382683432365091, 4.173879532511286], [4.382683432365091, 4.298879532511286]]
[[4.382683432365091, 4.298879532511286], [4.382683432365091, 4.423879532511286]]
[[4.382683432365091, 4.423879532511286], [4.382683432365091, 4.548879532511286]]
[[4.382683432365091, 4.548879532511286], [4.382683432365091, 4.673879532511286]]
[[4.382683432365091, 4.673879532511286], [4.430518861410728, 4.789364474075197]]
[[4.430518861410728, 4.789364474075197], [4.518907209059046, 4.877752821723515]]
[[4.430518861410728, 4.789364474075197], [4.478354290456364, 4.904849415639108]]
[[4.430518861410728, 4.789364474075197], [4.478354290456364, 4.904849415639108]]
[[4.478354290456364, 4.904849415639108], [4.478354290456364, 5.029849415639108]]
[[4.478354290456364, 5.029849415639108], [4.478354290456364, 5.154849415639108]]
[[4.478354290456364, 4.904849415639108], [4.5667426381046825, 4.993237763287426]]
[[4.382683432365091, 4.673879532511286], [4.382683432365091, 4.798879532511286]]
[[4.382683432365091, 4.798879532511286], [4.430518861410728, 4.914364474075197]]
[[4.382683432365091, 4.798879532511286], [4.382683432365091, 4.923879532511286]]
[[4.382683432365091, 4.798879532511286], [4.382683432365091, 4.923879532511286]]
[[4.382683432365091, 4.923879532511286], [4.334848003319455, 5.039364474075197]]
[[4.334848003319455, 5.039364474075197], [4.2870125742738185, 5.154849415639108]]
[[4.382683432365091, 4.923879532511286], [4.430518861410728, 5.039364474075197]]
[[4.382683432365091, 4.673879532511286], [4.382683432365091, 4.798879532511286]]
[[4.382683432365091, 4.798879532511286], [4.382683432365091, 4.923879532511286]]
[[4.382683432365091, 4.923879532511286], [4.334848003319455, 5.039364474075197]]
[[4.334848003319455, 5.039364474075197], [4.2870125742738185, 5.154849415639108]]
[[4.2870125742738185, 5.154849415639108], [4.239177145228182, 5.270334357203018]]
[[4.239177145228182, 5.270334357203018], [4.239177145228182, 5.395334357203018]]
[[4.239177145228182, 5.270334357203018], [4.191341716182546, 5.385819298766929]]
[[4.239177145228182, 5.270334357203018], [4.191341716182546, 5.385819298766929]]
[[4.191341716182546, 5.385819298766929], [4.102953368534227, 5.474207646415247]]
[[4.102953368534227, 5.474207646415247], [4.014565020885909, 5.562595994063566]]
[[4.191341716182546, 5.385819298766929], [4.191341716182546, 5.510819298766929]]
[[4.382683432365091, 4.923879532511286], [4.430518861410728, 5.039364474075197]]
[[4.430518861410728, 5.039364474075197], [4.518907209059046, 5.127752821723515]]
[[4.430518861410728, 5.039364474075197], [4.478354290456364, 5.154849415639108]]
[[4.430518861410728, 5.039364474075197], [4.478354290456364, 5.154849415639108]]
[[4.478354290456364, 5.154849415639108], [4.478354290456364, 5.279849415639108]]
[[4.478354290456364, 5.279849415639108], [4.478354290456364, 5.404849415639108]]
[[4.478354290456364, 5.154849415639108], [4.5667426381046825, 5.243237763287426]]
[[4.382683432365091, 3.923879532511286], [4.47107178001341, 4.012267880159604]]
[[4.47107178001341, 4.012267880159604], [4.559460127661728, 4.100656227807923]]
[[4.559460127661728, 4.100656227807923], [4.674945069225639, 4.148491656853559]]
[[4.674945069225639, 4.148491656853559], [4.799945069225639, 4.148491656853559]]
[[4.674945069225639, 4.148491656853559], [4.790430010789549, 4.1963270858991955]]
[[4.674945069225639, 4.148491656853559], [4.790430010789549, 4.1963270858991955]]
[[4.790430010789549, 4.1963270858991955], [4.878818358437868, 4.284715433547514]]
[[4.878818358437868, 4.284715433547514], [4.967206706086186, 4.373103781195832]]
[[4.790430010789549, 4.1963270858991955], [4.915430010789549, 4.1963270858991955]]
[[4.559460127661728, 4.100656227807923], [4.647848475310046, 4.189044575456241]]
[[4.647848475310046, 4.189044575456241], [4.763333416873957, 4.236880004501877]]
[[4.647848475310046, 4.189044575456241], [4.7362368229583645, 4.277432923104559]]
[[4.647848475310046, 4.189044575456241], [4.7362368229583645, 4.277432923104559]]
[[4.7362368229583645, 4.277432923104559], [4.784072252004001, 4.39291786466847]]
[[4.784072252004001, 4.39291786466847], [4.831907681049637, 4.508402806232381]]
[[4.7362368229583645, 4.277432923104559], [4.851721764522275, 4.325268352150196]]
[[4.559460127661728, 4.100656227807923], [4.647848475310046, 4.189044575456241]]
[[4.647848475310046, 4.189044575456241], [4.7362368229583645, 4.277432923104559]]
[[4.7362368229583645, 4.277432923104559], [4.784072252004001, 4.39291786466847]]
[[4.784072252004001, 4.39291786466847], [4.831907681049637, 4.508402806232381]]
[[4.831907681049637, 4.508402806232381], [4.879743110095274, 4.623887747796291]]
[[4.879743110095274, 4.623887747796291], [4.968131457743592, 4.71227609544461]]
[[4.879743110095274, 4.623887747796291], [4.92757853914091, 4.739372689360202]]
[[4.879743110095274, 4.623887747796291], [4.92757853914091, 4.739372689360202]]
[[4.92757853914091, 4.739372689360202], [4.92757853914091, 4.864372689360202]]
[[4.92757853914091, 4.864372689360202], [4.92757853914091, 4.989372689360202]]
[[4.92757853914091, 4.739372689360202], [5.015966886789228, 4.82776103700852]]
[[4.7362368229583645, 4.277432923104559], [4.851721764522275, 4.325268352150196]]
[[4.851721764522275, 4.325268352150196], [4.976721764522275, 4.325268352150196]]
[[4.851721764522275, 4.325268352150196], [4.967206706086186, 4.373103781195832]]
[[4.851721764522275, 4.325268352150196], [4.967206706086186, 4.373103781195832]]
[[4.967206706086186, 4.373103781195832], [5.055595053734504, 4.46149212884415]]
[[5.055595053734504, 4.46149212884415], [5.1439834013828225, 4.5498804764924685]]
[[4.967206706086186, 4.373103781195832], [5.092206706086186, 4.373103781195832]]
